,spotify_genre,track_duration_s,explicit_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spotify_popularity,main_artist,artist_list,song,index_empty_val
1595,,363.066,False,0.3529999999999999,0.656,4.0,-8.817999999999998,1.0,0.0512,0.1459999999999999,3.9e-05,0.159,0.139,124.672,11.0,The London Quireboys,['The London Quireboys'],I Don't Love You Anymore,14055
1596,[],,,,,,,,,,,,,,,Denise Lopez,['Denise Lopez'],Don't You Wanna Be Mine,14056
1597,"['new french touch', 'tropical house']",,,,,,,,,,,,,,,Biscuit,['Biscuit'],Biscuit's In The House,14059
1598,[],,,,,,,,,,,,,,,M.C. Hammer,['M.C. Hammer'],Have You Seen Her,14061
1599,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",,,,,,,,,,,,,,,Motley Crue,['Motley Crue'],Same Ol' Situation (S.O.S.),14070
1600,['contemporary country'],,,,,,,,,,,,,,,Luke,"['Luke', 'The 2 Live Crew']",Banned In The U.S.A.,14072
1601,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",,,,,,,,,,,,,,,Billy Idol,['Billy Idol'],L.A. Woman,14073
1602,[],,,,,,,,,,,,,,,Tyler Collins,['Tyler Collins'],Second Chance,14083
1603,,,,,,,,,,,,,,,,Ms. Adventures,['Ms. Adventures'],Undeniable,14084
1604,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",,,,,,,,,,,,,,,Billy Idol,['Billy Idol'],"Cradle Of Love (From ""Ford Fairlane"")",14093
1605,[],,,,,,,,,,,,,,,Tricia Leigh Fisher,['Tricia Leigh Fisher'],Empty Beach,14097
1606,[],,,,,,,,,,,,,,,Indecent Obsession,['Indecent Obsession'],Tell Me Something,14098
1607,,,,,,,,,,,,,,,,The West Coast Rap All-Stars,['The West Coast Rap All-Stars'],We're All In the Same Gang,14104
1608,['indie pop'],,,,,,,,,,,,,,,Louie Louie,['Louie Louie'],I Wanna Get Back With You,14105
1609,,,,,,,,,,,,,,,,Favorite Angel,['Favorite Angel'],Only Women Bleed,14116
1610,[],,,,,,,,,,,,,,,Tyler Collins,['Tyler Collins'],Girls Nite Out,14120
1611,"['funk', 'retro soul', 'soul']",,,,,,,,,,,,,,,St. Paul,['St. Paul'],Stranger To Love,14122
1612,"['alt-idol', 'idol rock', 'j-pixie']",,,,,,,,,,,,,,,Seiko,"['Seiko', 'Donnie Wahlberg']",The Right Combination,14128
1613,"['britpop', 'dance rock', 'new romantic', 'new wave', 'new wave pop']",,,,,,,,,,,,,,,Lightning Seeds,['Lightning Seeds'],Pure,14143
1614,[],,,,,,,,,,,,,,,M.C. Hammer,['M.C. Hammer'],U Can't Touch This,14144
1615,"['baton rouge rap', 'deep southern trap', 'trap']",,,,,,,,,,,,,,,Bang,['Bang'],Holding My Heart,14151
1616,['indie pop'],,,,,,,,,,,,,,,Louie Louie,['Louie Louie'],Sittin' In The Lap Of Luxury,14155
1617,,,,,,,,,,,,,,,,49-ers,['49-ers'],Don't You Love Me,14157
1618,"['hollywood', 'movie tunes', 'show tunes']",,,,,,,,,,,,,,,Nikki,['Nikki'],Notice Me,14161
1619,,,,,,,,,,,,,,,,The U-Krew,['The U-Krew'],Let Me Be Your Lover,14173
1620,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock']",,,,,,,,,,,,,,,ZZ Top,['ZZ Top'],"Doubleback (From ""Back To The Future Part III"")",14174
1621,[],,,,,,,,,,,,,,,Brent Bourgeois,['Brent Bourgeois'],Dare To Fall In Love,14177
1622,[],,,,,,,,,,,,,,,A'me Lorain,"[""A'me Lorain""]",Follow My Heartbeat,14179
1623,"['filmi', 'indian folk', 'modern bollywood', 'sufi']",,,,,,,,,,,,,,,Alisha,['Alisha'],Bounce Back,14180
1624,,,,,,,,,,,,,,,,Rod Stewart,"['Rod Stewart', 'Ronald Isley']",This Old Heart Of Mine,14188
1625,"['grupera', 'latin', 'latin pop', 'ranchera']",,,,,,,,,,,,,,,Ana,['Ana'],Got To Tell Me Something,14197
1626,,,,,,,,,,,,,,,,Quincy Jones,"['Quincy Jones', 'Tevin Campbell']","Tomorrow (A Better You, Better Me)",14207
1627,,,,,,,,,,,,,,,,The U-Krew,['The U-Krew'],If U Were Mine,14209
1628,[],,,,,,,,,,,,,,,D-Mob,"['D-Mob', 'Cathy Dennis']",That's The Way Of The World,14212
1629,[],,,,,,,,,,,,,,,Andrew Ridgeley,['Andrew Ridgeley'],Shake,14220
1630,[],,,,,,,,,,,,,,,A'me Lorain,"[""A'me Lorain""]","Whole Wide World (From ""True Love"")",14230
1631,,,,,,,,,,,,,,,,Paula Abdul (Duet,"['Paula Abdul (Duet', 'The Wild Pair)']",Opposites Attract,14243
1632,[],,,,,,,,,,,,,,,Grayson Hugh,"['Grayson Hugh', 'Betty Wright']","How 'Bout Us (From ""True Love"")",14248
1633,,,,,,,,,,,,,,,,D-Mob Introducing Cathy Dennis,['D-Mob Introducing Cathy Dennis'],C'mon And Get My Love,14259
1634,"['adult standards', 'lounge', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",,,,,,,,,,,,,,,Natalie Cole,['Natalie Cole'],"Wild Women Do (From ""Pretty Woman"")",14262
1635,,,,,,,,,,,,,,,,Leila K,"['Leila K', ""Rob 'N' Raz""]",Got To Get,14265
1636,[],,,,,,,,,,,,,,,Young M.C.,['Young M.C.'],I Come Off,14271
1637,[],,,,,,,,,,,,,,,Young M.C.,['Young M.C.'],Bust A Move,14274
1638,,,,,,,,,,,,,,,,McAuley Schenker Group,['McAuley Schenker Group'],Anytime,14279
1639,"['classic opm', 'freestyle', 'opm']",,,,,,,,,,,,,,,Jaya,['Jaya'],If You Leave Me Now,14293
1640,,,,,,,,,,,,,,,,"Joyce ""Fenderella"" Irby","['Joyce ""Fenderella"" Irby']",I'll Be There,14301
1641,['miami bass'],,,,,,,,,,,,,,,The 2 Live Crew,['The 2 Live Crew'],Me So Horny,14302
1642,,,,,,,,,,,,,,,,The Chimes,['The Chimes'],1-2-3,14336
1643,[],,,,,,,,,,,,,,,Young M.C.,['Young M.C.'],Principal's Office,14338
1644,['freestyle'],,,,,,,,,,,,,,,SaFire,['SaFire'],I Will Survive,14340
1645,"['glam metal', 'hard rock']",,,,,,,,,,,,,,,Saraya,['Saraya'],"Timeless Love (From ""Shocker"")",14354
1646,,254.173,False,0.6039999999999999,0.814,1.0,-9.873,1.0,0.0286,0.056,0.0,0.2899999999999999,0.822,108.766,14.0,Fiona (Duet,"['Fiona (Duet', 'Kip Winger)']",Everything You Do (You're Sexing Me),14356
1647,"['dance pop', 'europop', 'new wave pop', 'pop rock', 'urban contemporary']",,,,,,,,,,,,,,,Paula Abdul,['Paula Abdul'],(It's Just) The Way That You Love Me,14359
1648,[],,,,,,,,,,,,,,,Abstrac',"[""Abstrac'""]",Right And Hype,14367
1649,,,,,,,,,,,,,,,,Prince,"['Prince', 'Sheena Easton']",The Arms Of Orion,14373
1650,,,,,,,,,,,,,,,,Diving For Pearls,['Diving For Pearls'],Gimme Your Good Lovin',14383
1651,[],,,,,,,,,,,,,,,Chunky A,['Chunky A'],Owwww!,14393
1652,['new jack swing'],,,,,,,,,,,,,,,Milli Vanilli,['Milli Vanilli'],Girl I'm Gonna Miss You,14394
1653,,,,,,,,,,,,,,,,D.J. Jazzy Jeff,"['D.J. Jazzy Jeff', 'The Fresh Prince']",I Think I Can Beat Mike Tyson,14398
1654,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",,,,,,,,,,,,,,,Billy Ocean,['Billy Ocean'],Licence To Chill,14411
1655,[],,,,,,,,,,,,,,,Shirley Lewis,['Shirley Lewis'],Realistic,14417
1656,['freestyle'],,,,,,,,,,,,,,,Bardeux,['Bardeux'],I Love The Bass,14430
1657,"['bubblegum pop', 'classic uk pop', 'movie tunes']",,,,,,,,,,,,,,,Donny Osmond,['Donny Osmond'],Hold On,14437
1658,[],,,,,,,,,,,,,,,Sharon Bryant,['Sharon Bryant'],Let Go,14438
1659,"['disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'philly soul', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",,,,,,,,,,,,,,,Patti LaBelle,['Patti LaBelle'],"If You Asked Me To (From ""Licence To Kill"")",14443
1660,,,,,,,,,,,,,,,,Soul II Soul,"['Soul II Soul', 'Caron Wheeler']",Keep On Movin',14446
1661,"['new romantic', 'new wave', 'synthpop']",,,,,,,,,,,,,,,Kon Kan,['Kon Kan'],Puss N' Boots/These Boots (Are Made For Walkin'),14466
1662,"['bachata', 'latin', 'latin pop', 'reggaeton', 'tropical']",,,,,,,,,,,,,,,Prince,['Prince'],"Batdance (From ""Batman"")",14469
1663,,352.12,False,0.808,0.663,10.0,-12.193,0.0,0.157,0.0479,2.5e-05,0.0989,0.515,102.697,8.0,Jody Watley,"['Jody Watley', 'Eric B.', 'Rakim']",Friends,14472
1664,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']",,,,,,,,,,,,,,,Bette Midler,['Bette Midler'],"Wind Beneath My Wings (From ""Beaches"")",14506
1665,"['baroque pop', 'brill building pop', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",,,,,,,,,,,,,,,The Beach Boys,['The Beach Boys'],Still Cruisin',14514
1666,[],,,,,,,,,,,,,,,Michael Damian,['Michael Damian'],Cover Of Love,14520
1667,[],,,,,,,,,,,,,,,Waterfront,['Waterfront'],Nature Of Love,14526
1668,"['album rock', 'art pop', 'art rock', 'dance rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock', 'symphonic rock']",,,,,,,,,,,,,,,Peter Gabriel,['Peter Gabriel'],"In Your Eyes (Theme From ""Say Anything"")",14534
1669,,,,,,,,,,,,,,,,Aretha Franklin/Whitney Houston,['Aretha Franklin/Whitney Houston'],"It Isn't, It Wasn't, It Ain't Never Gonna Be",14535
1670,,,,,,,,,,,,,,,,Lita Ford (Duet,"['Lita Ford (Duet', 'Ozzy Osbourne)']",Close My Eyes Forever,14537
1671,,,,,,,,,,,,,,,,Thirty Eight Special,['Thirty Eight Special'],Comin' Down Tonight,14549
1672,,,,,,,,,,,,,,,,Jimmy Harnen,"['Jimmy Harnen', 'Synch']",Where Are You Now?,14552
1673,['freestyle'],,,,,,,,,,,,,,,SaFire,['SaFire'],Gonna Make It,14554
1674,[],,,,,,,,,,,,,,,Michael Damian,['Michael Damian'],"Rock On (From ""Dream A Little Dream"")",14555
1675,['hi-nrg'],,,,,,,,,,,,,,,Q-feel,['Q-feel'],Dancing In Heaven (Orbital Be-Bop),14560
1676,[],,,,,,,,,,,,,,,Waterfront,['Waterfront'],Cry,14562
1677,['new wave pop'],,,,,,,,,,,,,,,Holly Johnson,['Holly Johnson'],Love Train,14569
1678,['freestyle'],,,,,,,,,,,,,,,SaFire,['SaFire'],Thinking Of You,14577
1679,['british soul'],,,,,,,,,,,,,,,Roachford,['Roachford'],Cuddly Toy (Feel For Me),14578
1680,[],,,,,,,,,,,,,,,Kevin Raleigh,['Kevin Raleigh'],Moonlight On Water,14579
1681,[],,,,,,,,,,,,,,,The Belle Stars,['The Belle Stars'],"Iko Iko (From ""Rain Man"")",14585
1682,,,,,,,,,,,,,,,,Thirty Eight Special,['Thirty Eight Special'],Second Chance,14587
1683,[],,,,,,,,,,,,,,,One 2 Many,['One 2 Many'],Downtown,14605
1684,,,,,,,,,,,,,,,,Deon Estus,['Deon Estus'],Heaven Help Me,14614
1685,"['alternative rock', 'art rock', 'dance rock', 'jangle pop', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'power pop', 'pub rock', 'zolo']",,,,,,,,,,,,,,,XTC,['XTC'],The Mayor Of Simpleton,14618
1686,,,,,,,,,,,,,,,,Sweet Sensation (With Romeo J.D.),['Sweet Sensation (With Romeo J.D.)'],Sincerely Yours,14619
1687,"['bahamian pop', 'new jack swing']",,,,,,,,,,,,,,,Johnny Kemp,['Johnny Kemp'],"Birthday Suit (From ""Sing"")",14625
1688,"['adult standards', 'mellow gold', 'soft rock']",,,,,,,,,,,,,,,Rod Stewart,['Rod Stewart'],My Heart Can't Tell You No,14628
1689,"['celtic', 'middle earth']",,,,,,,,,,,,,,,Enya,['Enya'],Orinoco Flow (Sail Away),14640
1690,,,,,,,,,,,,,,,,U2,"['U2', 'B.B. King']",When Love Comes To Town,14641
1691,"['adult standards', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",,,,,,,,,,,,,,,Carly Simon,['Carly Simon'],"Let The River Run (Theme From ""Working Girl"")",14652
1692,"['sevdah', 'turbo folk', 'yugoslav rock']",,,,,,,,,,,,,,,Dino,['Dino'],24/7,14653
1693,,,,,,,,,,,,,,,,Gina Go-Go,['Gina Go-Go'],I Can't Face The Fact,14656
1694,[],,,,,,,,,,,,,,,Easterhouse,['Easterhouse'],Come Out Fighting,14667
1695,,,,,,,,,,,,,,,,Kiara (Duet,"['Kiara (Duet', 'Shanice Wilson)']",This Time,14697
1696,[],,,,,,,,,,,,,,,Giant Steps,['Giant Steps'],Into You,14704
1697,,,,,,,,,,,,,,,,The Timelords,['The Timelords'],Doctorin' The Tardis,14707
1698,[],,,,,,,,,,,,,,,Boys Club,['Boys Club'],I Remember Holding You,14708
1699,"['baroque pop', 'brill building pop', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",,,,,,,,,,,,,,,The Beach Boys,['The Beach Boys'],"Kokomo (From""Cocktail"" )",14709
1700,,,,,,,,,,,,,,,,Joan Jett,"['Joan Jett', 'The Blackhearts']",Little Liar,14714
1701,,,,,,,,,,,,,,,,Tommy Conwell,"['Tommy Conwell', 'The Young Rumblers']",If We Never Meet Again,14721
1702,"['europop', 'folk', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'soft rock']",,,,,,,,,,,,,,,Annie Lennox,"['Annie Lennox', 'Al Green']",Put A Little Love In Your Heart,14725
1703,"['glam metal', 'hard rock', 'melodic hard rock', 'sleaze rock']",,,,,,,,,,,,,,,House Of Lords,['House Of Lords'],I Wanna Be Loved,14730
1704,['freestyle'],,,,,,,,,,,,,,,Will To Power,['Will To Power'],"Baby, I Love Your Way/Freebird Medley",14734
1705,[],,,,,,,,,,,,,,,The Art Of Noise,"['The Art Of Noise', 'Tom Jones']",Kiss,14740
1706,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",,,,,,,,,,,,,,,Starship,['Starship'],"Wild Again (From ""Cocktail"")",14749
1707,['anti-folk'],,,,,,,,,,,,,,,Michelle Shocked,['Michelle Shocked'],Anchorage,14755
1708,['a cappella'],,,,,,,,,,,,,,,Bobby McFerrin,['Bobby McFerrin'],"Don't Worry, Be Happy (From ""Cocktail"")",14763
1709,"['album rock', 'blues rock', 'classic rock', 'country rock', 'rock', 'southern rock']",,,,,,,,,,,,,,,The Georgia Satellites,['The Georgia Satellites'],"Hippy Hippy Shake (From ""Cocktail"")",14764
1710,[],,,,,,,,,,,,,,,Judson Spence,['Judson Spence'],"Yeah, Yeah, Yeah",14772
1711,,,,,,,,,,,,,,,,D.J. Jazzy Jeff,"['D.J. Jazzy Jeff', 'The Fresh Prince']",Girls Ain't Nothing But Trouble,14774
1712,"['alternative rock', 'dance rock', 'dream pop', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'post-punk', 'punk', 'uk post-punk']",,,,,,,,,,,,,,,Siouxsie,"['Siouxsie', 'The Banshees']",Peek-A-Boo,14777
1713,[],,,,,,,,,,,,,,,Giant Steps,['Giant Steps'],Another Lover,14779
1714,,,,,,,,,,,,,,,,Joan Jett,"['Joan Jett', 'The Blackhearts']",I Hate Myself For Loving You,14793
1715,,,,,,,,,,,,,,,,Thirty Eight Special,['Thirty Eight Special'],Rock & Roll Strategy,14794
1716,[],,,,,,,,,,,,,,,Yazz,"['Yazz', 'The Plastic Population']",The Only Way Is Up,14795
1717,"['classic soul', 'disco', 'motown', 'quiet storm', 'soul', 'southern soul']",,,,,,,,,,,,,,,Candi,['Candi'],Dancing Under A Latin Moon,14802
1718,[],,,,,,,,,,,,,,,Jon Astley,['Jon Astley'],Put This Love To The Test,14808
1719,['melodic hard rock'],,,,,,,,,,,,,,,Romeo's Daughter,"[""Romeo's Daughter""]",Don't Break My Heart,14811
1720,[],,,,,,,,,,,,,,,Denise Lopez,['Denise Lopez'],If You Feel It,14812
1721,[],,,,,,,,,,,,,,,Good Question,['Good Question'],Got A New Love,14817
1722,,,,,,,,,,,,,,,,D.J. Jazzy Jeff,"['D.J. Jazzy Jeff', 'The Fresh Prince']",A Nightmare On My Street,14824
1723,['freestyle'],,,,,,,,,,,,,,,Stevie B,['Stevie B'],Spring Love (Come Back To Me),14827
1724,,,,,,,,,,,,,,,,Tommy Conwell,"['Tommy Conwell', 'The Young Rumblers']",I'm Not Your Man,14830
1725,"['alternative metal', 'christian rock', 'nu metal', 'post-grunge', 'rap rock']",,,,,,,,,,,,,,,10,"['10', '000 Maniacs']",What's The Matter Here?,14850
1726,"['adult standards', 'album rock', 'bubblegum pop', 'country rock', 'disco', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",,,,,,,,,,,,,,,Eric Carmen,['Eric Carmen'],Reason To Try,14852
1727,['soft rock'],,,,,,,,,,,,,,,Glenn Medeiros,['Glenn Medeiros'],Long And Lasting Love (Once In A Lifetime),14854
1728,"['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'modern blues', 'pub rock', 'roots rock', 'southern rock', 'texas blues']",,,,,,,,,,,,,,,The Fabulous Thunderbirds,['The Fabulous Thunderbirds'],"Powerful Stuff (From ""Cocktail"")",14861
1729,,,,,,,,,,,,,,,,Gloria Estefan,"['Gloria Estefan', 'Miami Sound Machine']",1-2-3,14865
1730,,,,,,,,,,,,,,,,Blue Zone U.K.,['Blue Zone U.K.'],Jackie,14866
1731,,,,,,,,,,,,,,,,Keith Sweat (Duet,"['Keith Sweat (Duet', 'Jacci McGhee)']",Make It Last Forever,14875
1732,[],,,,,,,,,,,,,,,Denise Lopez,['Denise Lopez'],Sayin' Sorry (Don't Make It Right),14877
1733,,,,,,,,,,,,,,,,D.J. Jazzy Jeff,"['D.J. Jazzy Jeff', 'The Fresh Prince']",Parents Just Don't Understand,14880
1734,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'mellow gold', 'new wave pop', 'soft rock']",,,,,,,,,,,,,,,Olivia Newton-John,['Olivia Newton-John'],The Rumour,14881
1735,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop', 'pop rock', 'soft rock']",,,,,,,,,,,,,,,Cyndi Lauper,['Cyndi Lauper'],Hole In My Heart (All The Way To China),14916
1736,[],,,,,,,,,,,,,,,Times Two,['Times Two'],Cecilia,14925
1737,[],,,,,,,,,,,,,,,Kings Of The Sun,['Kings Of The Sun'],Black Leather,14934
1738,"['funk', 'new jack swing', 'post-disco', 'quiet storm']",,,,,,,,,,,,,,,The System,['The System'],Coming To America,14935
1739,"['new jack swing', 'urban contemporary']",,,,,,,,,,,,,,,Tony Terry,['Tony Terry'],Forever Yours,14946
1740,,,,,,,,,,,,,,,,S-Express,['S-Express'],Theme From S-Express,14951
1741,[],,,,,,,,,,,,,,,Siedah Garrett,['Siedah Garrett'],K.I.S.S.I.N.G.,14958
1742,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",,,,,,,,,,,,,,,Depeche Mode,['Depeche Mode'],Route 66/Behind The Wheel,14959
1743,"['alternative rock', 'art rock', 'dance rock', 'madchester', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'rock', 'synthpop', 'uk post-punk']",,,,,,,,,,,,,,,New Order,['New Order'],Blue Monday 1988,14972
1744,['go-go'],,,,,,,,,,,,,,,E.U.,['E.U.'],"Da'Butt (From The ""School Daze"" Soundtrack)",14974
1745,[],,,,,,,,,,,,,,,Times Two,['Times Two'],Strange But True,14976
1746,"['alternative metal', 'christian rock', 'nu metal', 'post-grunge', 'rap rock']",,,,,,,,,,,,,,,10,"['10', '000 Maniacs']",Like The Weather,14984
1747,,,,,,,,,,,,,,,,Lonzo,"['Lonzo', 'World Class Wreckin Kru']",Turn Off The Lights,15003
1748,[],,,,,,,,,,,,,,,Jermaine Stewart,['Jermaine Stewart'],Say It Again,15004
1749,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'old school hip hop', 'pop rap', 'queens hip hop', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",,,,,,,,,,,,,,,LL Cool J,['LL Cool J'],"Going Back To Cali (From ""Less Than Zero"")",15014
1750,"['album rock', 'art rock', 'classic uk pop', 'dance rock', 'glam rock', 'melancholia', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",,,,,,,,,,,,,,,Bryan Ferry,['Bryan Ferry'],"Kiss And Tell (From ""Bright Lights, Big City"")",15016
1751,['classic soul'],,,,,,,,,,,,,,,Merry Clayton,['Merry Clayton'],"Yes (From The Motion Picture ""Dirty Dancing"")",15024
1752,,,,,,,,,,,,,,,,Agnetha Faltskog/Peter Cetera,['Agnetha Faltskog/Peter Cetera'],I Wasn't The One (Who Said Goodbye),15031
1753,"['art rock', 'classic uk pop', 'jazz fusion', 'mellow gold', 'soft rock', 'yacht rock']",,,,,,,,,,,,,,,Donald Fagen,['Donald Fagen'],"Century's End (From ""Bright Lights, Big City"")",15041
1754,"['adult standards', 'album rock', 'bubblegum pop', 'country rock', 'disco', 'mellow gold', 'new wave pop', 'soft rock', 'yacht rock']",,,,,,,,,,,,,,,Eric Carmen,['Eric Carmen'],"Hungry Eyes (From ""Dirty Dancing"")",15047
1755,"['adult standards', 'mellow gold', 'soft rock']",,,,,,,,,,,,,,,Dan Hill,['Dan Hill'],Never Thought (That I Could Love),15048
1756,,,,,,,,,,,,,,,,Cellarful Of Noise,['Cellarful Of Noise'],Samantha (What You Gonna Do?),15053
1757,,,,,,,,,,,,,,,,3 Man Island,['3 Man Island'],Jack The Lad,15069
1758,[],,,,,,,,,,,,,,,Tami Show,['Tami Show'],She's Only 20,15072
1759,['future funk'],,,,,,,,,,,,,,,Pepsi,"['Pepsi', 'Shirlie']",All Right Now,15078
1760,,173.346,False,0.73,0.921,2.0,-8.606999999999998,1.0,0.0385,0.219,0.000424,0.155,0.8,111.198,5.0,Barry Manilow with Kid Creole,"['Barry Manilow with Kid Creole', 'The Coconuts']",Hey Mambo,15081
1761,"['freestyle', 'hi-nrg', 'new wave pop', 'soft rock']",,,,,,,,,,,,,,,Taylor Dayne,['Taylor Dayne'],Tell It To My Heart(Dub),15085
1762,[],,,,,,,,,,,,,,,The Kane Gang,['The Kane Gang'],Don't Look Any Further,15086
1763,"['dance rock', 'new romantic', 'new wave', 'new wave pop']",,,,,,,,,,,,,,,Boy George,['Boy George'],"Live My Life (From The Film ""Hiding Out"")",15093
1764,"['art rock', 'classic uk pop', 'dance rock', 'jangle pop', 'new romantic', 'new wave', 'new wave pop', 'power pop', 'pub rock', 'rock']",,,,,,,,,,,,,,,Squeeze,['Squeeze'],853-5937,15099
1765,['freestyle'],,,,,,,,,,,,,,,Pretty Poison,['Pretty Poison'],"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",15109
1766,['french hip hop'],,,,,,,,,,,,,,,Georgio,['Georgio'],Lover's Lane,15121
1767,,,,,,,,,,,,,,,,The California Raisins,['The California Raisins'],I Heard It Through The Grapevine,15128
1768,[],,,,,,,,,,,,,,,The Kane Gang,['The Kane Gang'],Motortown,15139
1769,,,,,,,,,,,,,,,,Bourgeois Tagg,['Bourgeois Tagg'],I Don't Mind At All,15142
1770,,,,,,,,,,,,,,,,Powersource (Solo...Sharon),['Powersource (Solo...Sharon)'],Dear Mr. Jesus,15143
1771,[],,,,,,,,,,,,,,,Shanice Wilson,['Shanice Wilson'],(Baby Tell Me) Can You Dance,15144
1772,"['new jack swing', 'urban contemporary']",,,,,,,,,,,,,,,Tony Terry,['Tony Terry'],She's Fly,15155
1773,,,,,,,,,,,,,,,,Kenny G. (Vocal By Lenny Williams),['Kenny G. (Vocal By Lenny Williams)'],Don't Make Me Wait For Love,15172
1774,[],,,,,,,,,,,,,,,Millions Like Us,['Millions Like Us'],Guaranteed For Life,15173
1775,[],216.0,False,,,,,,,,,,,,3.0,Wa Wa Nee,['Wa Wa Nee'],Sugar Free,15187
1776,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",,,,,,,,,,,,,,,Bananarama,['Bananarama'],"I Heard A Rumour (From ""Disorderlies"")",15195
1777,,,,,,,,,,,,,,,,Dan Hill (Duet,"['Dan Hill (Duet', 'Vonda Shepard)']",Can't We Try,15204
1778,[],,,,,,,,,,,,,,,Glen Burtnick,['Glen Burtnick'],Follow You,15207
1779,,,,,,,,,,,,,,,,Michael Jackson,"['Michael Jackson', 'Siedah Garrett']",I Just Can't Stop Loving You,15217
1780,"['album rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']",,,,,,,,,,,,,,,Mr. Mister,['Mr. Mister'],Something Real (Inside Me/Inside You),15221
1781,[],,,,,,,,,,,,,,,Simon F,['Simon F'],American Dream,15223
1782,"['dance rock', 'europop', 'new wave pop', 'soft rock']",,,,,,,,,,,,,,,George Michael,['George Michael'],"I Want Your Sex (From ""Beverly Hills Cop II"")",15241
1783,['disco'],,,,,,,,,,,,,,,Ray Parker Jr.,['Ray Parker Jr.'],I Don't Think That Man Should Sleep Alone,15245
1784,[],,,,,,,,,,,,,,,Newcity Rockers,['Newcity Rockers'],Rev It Up,15251
1785,"['chanson', 'french pop']",,,,,,,,,,,,,,,David Hallyday,['David Hallyday'],He's My Girl,15252
1786,,,,,,,,,,,,,,,,Thirty Eight Special,['Thirty Eight Special'],"Back To Paradise (From ""Revenge Of The Nerds II"")",15254
1787,['future funk'],,,,,,,,,,,,,,,Pepsi,"['Pepsi', 'Shirlie']",Heartache,15256
1788,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'mellow gold', 'motown', 'new wave pop', 'quiet storm', 'soft rock']",,,,,,,,,,,,,,,The Pointer Sisters,['The Pointer Sisters'],"Be There (From ""Beverly Hills Cop II"")",15258
1789,"['freestyle', 'minneapolis sound', 'new jack swing', 'new wave pop', 'quiet storm', 'urban contemporary']",,,,,,,,,,,,,,,The Jets,['The Jets'],"Cross My Broken Heart (From ""Beverly Hills Cop II"")",15266
