,spotify_genre,track_duration_s,explicit_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spotify_popularity,main_artist,artist_list,song,index_empty_val
972,"['k-hop', 'k-pop']",,,,,,,,,,,,,,,PSY,['PSY'],Gentleman,6051
973,,,,,,,,,,,,,,,,Tim McGraw,"['Tim McGraw', 'Taylor Swift']",Highway Don't Care,6054
974,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",237.92,True,,,,,,,,,,,,54.0,Jay Z,"['Jay Z', 'Frank Ocean']",Oceans,6057
975,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",245.786,True,,,,,,,,,,,,52.0,JAY-Z,['JAY-Z'],Picasso Baby,6059
976,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",274.053,True,,,,,,,,,,,,50.0,JAY-Z,['JAY-Z'],Crown,6061
977,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",,,,,,,,,,,,,,,B.o.B,"['B.o.B', 'T.I.', 'Juicy J']",We Still In This B****,6072
978,"['contemporary country', 'country pop', 'oklahoma country']",,,,,,,,,,,,,,,The Swon Brothers,['The Swon Brothers'],Danny's Song,6081
979,"['contemporary country', 'country pop', 'oklahoma country']",,,,,,,,,,,,,,,The Swon Brothers,['The Swon Brothers'],I Can't Tell You Why,6086
980,"['canadian pop', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop']",,,,,,,,,,,,,,,Carly Rae Jepsen,"['Carly Rae Jepsen', 'Nicki Minaj']",Tonight I'm Getting Over You,6128
981,[],,,,,,,,,,,,,,,Young Jeezy,"['Young Jeezy', '2 Chainz']",R.I.P.,6129
982,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",,,,,,,,,,,,,,,A$AP Rocky,"['A$AP Rocky', 'Drake', ' 2 Chainz', 'Kendrick Lamar']",F**kin Problems,6130
983,"['atl hip hop', 'dirty south rap', 'gangster rap', 'rap', 'southern hip hop', 'trap']",,,,,,,,,,,,,,,Hustle Gang,"['Hustle Gang', 'T.I.', ' B.o.B', ' Kendrick Lamar', 'Kris Stephens']",Memories Back Then,6135
984,[],,,,,,,,,,,,,,,Ke$ha,['Ke$ha'],C'mon,6161
985,,193.186,False,0.511,0.798,7.0,-4.314,1.0,0.0498,0.227,7e-06,0.184,0.6069999999999999,183.303,59.0,Jason Aldean,"['Jason Aldean', 'Luke Bryan', 'Eric Church']",The Only Way I Know,6175
986,[],,,,,,,,,,,,,,,Ke$ha,['Ke$ha'],Die Young,6200
987,"['a cappella', 'hollywood', 'post-teen pop']",,,,,,,,,,,,,,,The Barden Bellas,['The Barden Bellas'],Bellas Finals: Price Tag / Don't You (Forget About Me)...,6223
988,,,,,,,,,,,,,,,,Christina Aguilera,"['Christina Aguilera', 'Blake Shelton']",Just A Fool,6283
989,,,,,,,,,,,,,,,,Maroon 5,"['Maroon 5', 'Wiz Khalifa']",Payphone,6290
990,"['british country', 'modern country rock']",,,,,,,,,,,,,,,Sam Palladio,"['Sam Palladio', 'Clare Bowen']",Fade Into You,6307
991,"['contemporary country', 'country', 'country road', 'modern country rock']",,,,,,,,,,,,,,,Dierks Bentley,['Dierks Bentley'],5-1-5-0,6343
992,[],,,,,,,,,,,,,,,Young Jeezy,"['Young Jeezy', 'Ne-Yo']",Leave You Alone,6394
993,,294.906,True,0.463,0.92,3.0,-2.845,0.0,0.4109999999999999,0.443,0.0,0.3539999999999999,0.521,174.202,55.0,Pusha T Kanye West,['Pusha T Kanye West'],New God Flow,6397
994,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",,,,,,,,,,,,,,,Drake,"['Drake', 'Lil Wayne']",HYFR (Hell Ya F*****g Right),6399
995,"['folk-pop', 'neo mellow', 'pop rock']",,,,,,,,,,,,,,,Phillip Phillips,['Phillip Phillips'],We've Got Tonight,6447
996,['deep talent show'],,,,,,,,,,,,,,,Juliet Simms,['Juliet Simms'],"It's A Man's, Man's, Man's World",6464
997,"['chicago rap', 'rap']",,,,,,,,,,,,,,,Kanye West,"['Kanye West', 'DJ Khaled']",Way Too Cold,6478
998,,,,,,,,,,,,,,,,Jay Z Kanye West,['Jay Z Kanye West'],Ni**as in Paris,6482
999,,,,,,,,,,,,,,,,Melanie Fiona,['Melanie Fiona'],4 AM,6499
1000,[],,,,,,,,,,,,,,,Young Jeezy,"['Young Jeezy', 'Jay-Z', 'Andre 3000']",I Do,6509
1001,,140.746,True,,,,,,,,,,,,59.0,Jay Z Kanye West,['Jay Z Kanye West'],Gotta Have It,6523
1002,,272.506,True,,,,,,,,,,,,63.0,Jay Z Kanye West,"['Jay Z Kanye West', 'Frank Ocean']",No Church In The Wild,6560
1003,[],,,,,,,,,,,,,,,MGK,"['MGK', 'Waka Flocka Flame']",Wild Boy,6608
1004,,,,,,,,,,,,,,,,Lil Wayne,"['Lil Wayne', 'Drake']",She Will,6611
1005,[],,,,,,,,,,,,,,,Ke$ha,"['Ke$ha', 'Lil Wayne', ' Wiz Khalifa', ' T.I.', 'Andre 3000']",Sleazy Remix 2.0 Get Sleazier,6630
1006,,178.213,True,,,,,,,,,,,,63.0,Jay Z Kanye West,"['Jay Z Kanye West', 'Otis Redding']",Otis,6654
1007,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",,,,,,,,,,,,,,,Drake,['Drake'],Hate Sleeping Alone,6668
1008,,,,,,,,,,,,,,,,Glee Cast,['Glee Cast'],You And  I / You And I,6669
1009,,,,,,,,,,,,,,,,Chris Brown,"['Chris Brown', 'Ludacris']",Wet The Bed,6683
1010,"['dance pop', 'pop', 'post-teen pop']",,,,,,,,,,,,,,,Katy Perry,['Katy Perry'],Last Friday Night (T.G.I.F.),6689
1011,,,,,,,,,,,,,,,,New Boyz,"['New Boyz', 'Chris Brown']",Better With The Lights Off,6693
1012,,240.333,False,0.5759999999999998,0.911,9.0,-5.318,0.0,0.064,0.3059999999999999,0.0,0.434,0.401,149.998,76.0,Justin Bieber Duet,"['Justin Bieber Duet', 'Mariah Carey']",All I Want For Christmas Is You (SuperFestive!),6696
1013,,,,,,,,,,,,,,,,Brad Paisley Duet,"['Brad Paisley Duet', 'Carrie Underwood']",Remind Me,6706
1014,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",,,,,,,,,,,,,,,Birdman,"['Birdman', 'Nicki Minaj', 'Lil Wayne']",Y.U. Mad,6741
1015,,,,,,,,,,,,,,,,Mac Miller,['Mac Miller'],Frick Park Market             ,6769
1016,,256.44,False,0.445,0.631,11.0,-4.798,1.0,0.0304,0.129,0.0,0.0911,0.152,143.846,61.0,Jason Aldean,"['Jason Aldean', 'Kelly Clarkson']",Don't You Wanna Stay,6781
1017,,256.706,True,,,,,,,,,,,,55.0,Jay Z Kanye West,['Jay Z Kanye West'],Who Gon Stop Me,6783
1018,,,,,,,,,,,,,,,,Enrique Iglesias,"['Enrique Iglesias', 'Usher', 'Lil Wayne']",Dirty Dancer,6808
1019,"['dance pop', 'pop', 'post-teen pop']",,,,,,,,,,,,,,,P!nk,['P!nk'],F**kin' Perfect,6811
1020,,,,,,,,,,,,,,,,CeeLo Green,['CeeLo Green'],F**k You! (Forget You),6812
1021,[],,,,,,,,,,,,,,,Young Jeezy,"['Young Jeezy', 'Lil Wayne']",Ballin',6816
1022,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",,,,,,,,,,,,,,,Rihanna,"['Rihanna', 'Britney Spears']",S&M,6829
1023,"['brooklyn indie', 'lo star']",,,,,,,,,,,,,,,Xenia,['Xenia'],The Man Who Can't Be Moved,6855
1024,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop', 'rap']",,,,,,,,,,,,,,,Nicki Minaj,['Nicki Minaj'],Did It On'em,6878
1025,"['dance pop', 'pop', 'post-teen pop', 'social media pop', 'teen pop', 'viral pop']",,,,,,,,,,,,,,,Bridgit Mendler,"['Bridgit Mendler', ' Adam Hicks', ' Naomi Scott', 'Hayley Kiyoko']",Determinate,6943
1026,"['dance pop', 'pop', 'post-teen pop', 'social media pop', 'teen pop', 'viral pop']",,,,,,,,,,,,,,,Bridgit Mendler,"['Bridgit Mendler', ' Adam Hicks', ' Naomi Scott', 'Hayley Kiyoko']",Breakthrough,6954
1027,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",,,,,,,,,,,,,,,Jennifer Hudson,['Jennifer Hudson'],Where You At,6962
1028,[],,,,,,,,,,,,,,,Ke$ha,['Ke$ha'],F**k Him He's A DJ,6983
1029,[],189.093,False,,,,,,,,,,,,25.0,Chris Medina,['Chris Medina'],What Are Words,7012
1030,,,,,,,,,,,,,,,,WILLOW,['WILLOW'],Whip My Hair,7014
1031,,,,,,,,,,,,,,,,WILLOW,['WILLOW'],21st Century Girl,7020
1032,,,,,,,,,,,,,,,,Kanye West Jay Z,['Kanye West Jay Z'],H*A*M,7028
1033,"['glee club', 'hollywood', 'post-teen pop']",,,,,,,,,,,,,,,Glee Cast,['Glee Cast'],P.Y.T. (Pretty Young Thing),7045
1034,[],,,,,,,,,,,,,,,New Hollow,['New Hollow'],Boyfriend,7053
1035,,,,,,,,,,,,,,,,Lil Wayne,"['Lil Wayne', 'Drake']",Right Above It,7069
1036,,,,,,,,,,,,,,,,Yellowcard,['Yellowcard'],"For You, And Your Denial      ",7083
1037,,,,,,,,,,,,,,,,Michael Jackson Duet,"['Michael Jackson Duet', 'Akon']",Hold My Hand,7087
1038,"['dance pop', 'electropowerpop', 'pop', 'pop rap', 'post-teen pop']",,,,,,,,,,,,,,,3OH!3,['3OH!3'],Hit It Again,7109
1039,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",,,,,,,,,,,,,,,B.o.B,['B.o.B'],I Am The Champion,7110
1040,,,,,,,,,,,,,,,,Shakira,"['Shakira', 'El Cata or Dizzee Rascal']",Loca,7118
1041,[],,,,,,,,,,,,,,,Ke$ha,['Ke$ha'],Crazy Beautiful Life,7142
1042,[],,,,,,,,,,,,,,,New Hollow,['New Hollow'],Sick,7147
1043,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",,,,,,,,,,,,,,,Flo Rida,['Flo Rida'],Turn Around (5 4 3 2 1),7150
1044,,,,,,,,,,,,,,,,Katy Perry,"['Katy Perry', 'Snoop Dogg']",California Gurls,7155
1045,[],,,,,,,,,,,,,,,Ke$ha,['Ke$ha'],Cannibal,7157
1046,,,,,,,,,,,,,,,,ROCKMAFIA,['ROCKMAFIA'],The Big Bang,7169
1047,"['dance pop', 'pop', 'post-teen pop', 'social media pop']",,,,,,,,,,,,,,,Hannah Montana,"['Hannah Montana', 'Iyaz']",Gonna Get This,7186
1048,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",,,,,,,,,,,,,,,Rick Ross,"['Rick Ross', 'Styles P']",B.M.F. (Blowin' Money Fast),7192
1049,,,,,,,,,,,,,,,,Soulja Boy Tell'em,"[""Soulja Boy Tell'em""]",Pretty Boy Swag,7238
1050,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",,,,,,,,,,,,,,,Alicia Keys,['Alicia Keys'],Un-Thinkable (I'm Ready),7280
1051,[],,,,,,,,,,,,,,,Young Jeezy,"['Young Jeezy', 'Plies']",Lose My Mind,7287
1052,[],,,,,,,,,,,,,,,The Dirty Heads,"['The Dirty Heads', 'Rome']",Lay Me Down,7288
1053,"['indie pop rap', 'pop rap', 'rap']",,,,,,,,,,,,,,,Asher Roth,['Asher Roth'],G.R.I.N.D. (Get Ready It's A New Day),7302
1054,"['dance pop', 'miami hip hop', 'pop', 'post-teen pop', 'urban contemporary']",,,,,,,,,,,,,,,Sean Kingston,"['Sean Kingston', 'Justin Bieber']",Eenie Meenie,7310
1055,,,,,,,,,,,,,,,,Jay-Z,"['Jay-Z', 'Mr. Hudson']",Young Forever,7322
1056,[],,,,,,,,,,,,,,,Ke$ha,['Ke$ha'],TiK ToK,7327
1057,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",,,,,,,,,,,,,,,T.I.,['T.I.'],I'm Back,7335
1058,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",,,,,,,,,,,,,,,Drake,['Drake'],9 AM In Dallas,7337
1059,"['glee club', 'hollywood', 'post-teen pop']",,,,,,,,,,,,,,,Glee Cast,['Glee Cast'],Any Way You Want It/Lovin' Touchin' Squeezin',7347
1060,"['contemporary country', 'country', 'country road']",,,,,,,,,,,,,,,George Strait,['George Strait'],I Gotta Get To You,7355
1061,,,,,,,,,,,,,,,,Justin Bieber,"['Justin Bieber', 'Ludacris']",Baby,7362
1062,"['idol', 'neo mellow']",,,,,,,,,,,,,,,Lee DeWyze,['Lee DeWyze'],Hallelujah,7367
1063,"['idol', 'neo mellow']",,,,,,,,,,,,,,,Lee DeWyze,"['Lee DeWyze', 'Crystal Bowersox']",Falling Slowly,7369
1064,"['idol', 'neo mellow']",,,,,,,,,,,,,,,Lee DeWyze,['Lee DeWyze'],The Boxer,7386
1065,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",,,,,,,,,,,,,,,J. Cole,['J. Cole'],Who Dat,7389
1066,"['modern rock', 'permanent wave', 'piano rock', 'post-grunge', 'rock']",,,,,,,,,,,,,,,Muse,['Muse'],Neutron Star Collision (Love Is Forever),7393
1067,[],,,,,,,,,,,,,,,Ke$ha,"['Ke$ha', '3OH!3']",Blah Blah Blah,7398
1068,"['alternative metal', 'nu metal', 'post-grunge']",,,,,,,,,,,,,,,Breaking Benjamin,['Breaking Benjamin'],Give Me A Sign (Forever And Ever),7427
1069,,,,,,,,,,,,,,,,Jay-Z,"['Jay-Z', 'Swizz Beatz']",On To The Next One,7459
1070,,,,,,,,,,,,,,,,Jay-Z,"['Jay-Z', 'Alicia Keys']",Empire State Of Mind,7467
1071,['post-teen pop'],,,,,,,,,,,,,,,Disney's Friends For Change,"[""Disney's Friends For Change""]",Make A Wave,7484
1072,[],,,,,,,,,,,,,,,Sam Adams,['Sam Adams'],Driving Me Crazy,7493
1073,,,,,,,,,,,,,,,,Three 6 Mafia Vs. Tiesto,"['Three 6 Mafia Vs. Tiesto', 'Sean Kingston', 'Flo Rida']",Feel It,7494
1074,"['acoustic pop', 'idol', 'indiecoustica', 'neo mellow', 'pop rock']",,,,,,,,,,,,,,,Kris Allen,['Kris Allen'],Let It Be,7499
1075,,,,,,,,,,,,,,,,3OH!3,"['3OH!3', 'Neon Hitch']",Follow Me Down                ,7502
1076,,,,,,,,,,,,,,,,Christopher Wilde,"['Christopher Wilde', 'Anna Margaret']",Something About The Sunshine  ,7521
1077,,,,,,,,,,,,,,,,Mary J. Blige,"['Mary J. Blige', 'Andrea Bocelli']",Bridge Over Troubled Water    ,7532
1078,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",,,,,,,,,,,,,,,Lil Wayne,"['Lil Wayne', 'Gudda']",F**k Today,7533
1079,"['dance pop', 'pop', 'pop rap']",,,,,,,,,,,,,,,Justin Timberlake,"['Justin Timberlake', 'Matt Morris', 'Charlie Sexton']",Hallelujah,7534
1080,"['folk', 'lilith', 'mellow gold', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",,,,,,,,,,,,,,,Sheryl Crow,"['Sheryl Crow', ' Kid Rock', 'Keith Urban']",Lean On Me,7540
1081,"['pop', 'post-teen pop']",,,,,,,,,,,,,,,Taylor Swift,['Taylor Swift'],Breathless,7542
1082,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",,,,,,,,,,,,,,,Jay-Z,"['Jay-Z', ' Bono', ' The Edge', 'Rihanna']",Stranded (Haiti Mon Amour),7543
1083,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",,,,,,,,,,,,,,,Jennifer Hudson,"['Jennifer Hudson', 'The Roots']",Let It Be,7548
1084,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",,,,,,,,,,,,,,,Rihanna,['Rihanna'],Redemption Song,7552
1085,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",267.52,True,,,,,,,,,,,,69.0,Jay-Z,"['Jay-Z', ' Rihanna', 'Kanye West']",Run This Town,7569
1086,,197.626,False,0.564,0.2439999999999999,3.0,-11.149,1.0,0.0329,0.758,0.000607,0.106,0.3459999999999999,78.07599999999998,45.0,Kenny Chesney,"['Kenny Chesney', 'Dave Matthews']",I'm Alive,7596
1087,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",,,,,,,,,,,,,,,T.I.,['T.I.'],Hell Of A Life,7675
1088,,,,,,,,,,,,,,,,Keyshia Cole Duet,"['Keyshia Cole Duet', 'Monica']",Trust,7695
1089,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",,,,,,,,,,,,,,,Ginuwine,['Ginuwine'],Last Chance,7709
1090,['post-teen pop'],,,,,,,,,,,,,,,Disney's Friends For Change,"[""Disney's Friends For Change""]",Send It On,7716
1091,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",,,,,,,,,,,,,,,T.I.,"['T.I.', 'Mary J. Blige']",Remember Me,7756
1092,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",,,,,,,,,,,,,,,JAY-Z,['JAY-Z'],D.O.A. (Death Of Auto-Tune),7758
1093,,,,,,,,,,,,,,,,Soulja Boy Tell'em,"[""Soulja Boy Tell'em""]",Turn My Swag On,7775
1094,,,,,,,,,,,,,,,,OneRepublic,"['OneRepublic', 'Sara Bareilles']",Come Home,7776
1095,"['acoustic pop', 'idol', 'indiecoustica', 'neo mellow', 'pop rock']",,,,,,,,,,,,,,,Kris Allen,['Kris Allen'],Ain't No Sunshine,7829
1096,"['australian pop', 'dance pop', 'idol', 'pop', 'post-teen pop']",,,,,,,,,,,,,,,Adam Lambert,['Adam Lambert'],A Change Is Gonna Come,7835
1097,"['acoustic pop', 'idol', 'indiecoustica', 'neo mellow', 'pop rock']",,,,,,,,,,,,,,,Kris Allen,['Kris Allen'],Apologize,7836
1098,"['contemporary country', 'country', 'country dawn', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']",,,,,,,,,,,,,,,Carrie Underwood,['Carrie Underwood'],Home Sweet Home,7838
1099,"['australian pop', 'dance pop', 'idol', 'pop', 'post-teen pop']",,,,,,,,,,,,,,,Adam Lambert,['Adam Lambert'],One,7839
1100,"['acoustic pop', 'idol', 'indiecoustica', 'neo mellow', 'pop rock']",,,,,,,,,,,,,,,Kris Allen,['Kris Allen'],Falling Slowly,7841
1101,[],,,,,,,,,,,,,,,A R Rahman,"['A R Rahman', 'The Pussycat Dolls', 'Nicole Scherzinger']",Jai Ho! (You Are My Destiny),7852
1102,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",,,,,,,,,,,,,,,Eminem,['Eminem'],3am,7862
1103,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",,,,,,,,,,,,,,,Ne-Yo,"['Ne-Yo', 'Jamie Foxx', 'Fabolous']",She Got Her Own,7877
1104,"['indie pop rap', 'pop rap', 'rap']",,,,,,,,,,,,,,,Asher Roth,['Asher Roth'],Lark On My Go-Kart,7878
1105,,,,,,,,,,,,,,,,Kenny Chesney,"['Kenny Chesney', 'Mac McAnally']",Down The Road,7904
1106,,,,,,,,,,,,,,,,Ludacris Co-Starring T-Pain,['Ludacris Co-Starring T-Pain'],One More Drink,7939
1107,,,,,,,,,,,,,,,,Coldplay,"['Coldplay', 'Jay-Z']",Lost!,7949
1108,[],,,,,,,,,,,,,,,Young Jeezy,"['Young Jeezy', 'Nas']",My President,7950
1109,"['dance pop', 'europop', 'pop', 'pop rock']",,,,,,,,,,,,,,,Lily Allen,['Lily Allen'],F*ck You,7951
1110,"['dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",,,,,,,,,,,,,,,The Pussycat Dolls,['The Pussycat Dolls'],Top Of The World,7961
1111,,,,,,,,,,,,,,,,Brad Paisley Duet,"['Brad Paisley Duet', 'Keith Urban']",Start A Band,7971
1112,,,,,,,,,,,,,,,,Jay-Z,"['Jay-Z', 'T.I.', 'Kanye West', 'Lil Wayne']",Swagga Like Us,7982
1113,"['emo', 'pop punk', 'pop rock', 'post-grunge', 'screamo']",,,,,,,,,,,,,,,The Red Jumpsuit Apparatus,['The Red Jumpsuit Apparatus'],Pen & Paper (Something Typical),7994
1114,,252.986,False,0.7049999999999998,0.693,11.0,-7.153,1.0,0.155,0.374,1.2e-05,0.65,0.555,137.741,46.0,Kenny Chesney,"['Kenny Chesney', 'The Wailers']",Everybody Wants To Go To Heaven,8005
1115,"['barbadian pop', 'dance pop', 'post-teen pop']",,,,,,,,,,,,,,,Shontelle,['Shontelle'],T-Shirt,8006
1116,['comic'],,,,,,,,,,,,,,,The Lonely Island,['The Lonely Island'],J**z In My Pants,8007
1117,,,,,,,,,,,,,,,,Ludacris Co-Starring Lil Wayne,['Ludacris Co-Starring Lil Wayne'],Last Of A Dying Breed,8025
1118,,,,,,,,,,,,,,,,Ludacris Co-Starring Chris Brown,"['Ludacris Co-Starring Chris Brown', 'Sean Garrett']",What Them Girls Like,8028
1119,"['alternative metal', 'glam metal', 'hard rock', 'nu metal', 'post-grunge', 'rock', 'sleaze rock']",,,,,,,,,,,,,,,Buckcherry,['Buckcherry'],Too Drunk...,8051
1120,,270.733,False,0.747,0.983,5.0,-3.883,0.0,0.1809999999999999,0.112,0.0,0.7059999999999998,0.553,114.993,58.0,High School Musical 3 Cast,['High School Musical 3 Cast'],Now Or Never,8053
1121,"['hollywood', 'post-teen pop', 'show tunes']",,,,,,,,,,,,,,,Zac Efron,"['Zac Efron', 'Vanessa Hudgens']",Can I Have This Dance,8060
1122,,,,,,,,,,,,,,,,DJ Khaled,"['DJ Khaled', 'Akon', ' Plies', ' Young Jeezy', ' Rick Ross', ' Ace Hood', ' Trick Daddy', ""Lil' Boosie""]",Out Here Grindin,8084
1123,"['emo', 'neo mellow', 'neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",,,,,,,,,,,,,,,WE the Kings,['WE the Kings'],Check Yes Juliet (Run Baby Run),8097
1124,"['dance pop', 'pop', 'post-teen pop']",,,,,,,,,,,,,,,Demi Lovato,"['Demi Lovato', 'Jonas Brothers']",On The Line,8104
1125,[],,,,,,,,,,,,,,,Studio All-Stars,['Studio All-Stars'],American Boy,8122
1126,,264.546,False,0.461,0.757,11.0,-5.01,1.0,0.2119999999999999,0.0494,0.0,0.0603,0.333,159.997,43.0,Jordin Sparks Duet,"['Jordin Sparks Duet', 'Chris Brown']",No Air,8125
1127,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",,,,,,,,,,,,,,,Nelly,['Nelly'],Warrior,8145
1128,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",,,,,,,,,,,,,,,Colbie Caillat,['Colbie Caillat'],Something Special,8146
1129,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",,,,,,,,,,,,,,,Usher,"['Usher', 'Beyonce', 'Lil Wayne']",Love In This Club Part II,8173
1130,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",,,,,,,,,,,,,,,Sugarland,"['Sugarland', 'Little Big Town', 'Jake Owen']",Life In A Northern Town,8181
1131,"['idol', 'neo mellow', 'pop rock', 'talent show']",,,,,,,,,,,,,,,David Cook,['David Cook'],Dream Big,8226
1132,"['idol', 'neo mellow', 'pop rock', 'talent show']",,,,,,,,,,,,,,,David Cook,['David Cook'],I Still Haven't Found What I'm Looking For,8227
1133,"['idol', 'neo mellow', 'pop rock', 'talent show']",,,,,,,,,,,,,,,David Cook,['David Cook'],The World I Know,8231
1134,"['dance pop', 'idol', 'lds youth', 'neo mellow', 'post-teen pop', 'viral pop']",,,,,,,,,,,,,,,David Archuleta,['David Archuleta'],Imagine,8232
1135,"['idol', 'neo mellow', 'pop rock', 'talent show']",,,,,,,,,,,,,,,David Cook,['David Cook'],I Don't Want To Miss A Thing,8233
1136,"['idol', 'neo mellow', 'pop rock', 'talent show']",,,,,,,,,,,,,,,David Cook,['David Cook'],Billie Jean,8234
1137,"['dance pop', 'idol', 'lds youth', 'neo mellow', 'post-teen pop', 'viral pop']",,,,,,,,,,,,,,,David Archuleta,['David Archuleta'],Don't Let The Sun Go Down On Me,8235
1138,"['dance pop', 'idol', 'lds youth', 'neo mellow', 'post-teen pop', 'viral pop']",,,,,,,,,,,,,,,David Archuleta,['David Archuleta'],In This Moment,8236
1139,"['idol', 'neo mellow', 'pop rock', 'talent show']",,,,,,,,,,,,,,,David Cook,['David Cook'],Always Be My Baby,8237
1140,"['idol', 'neo mellow', 'pop rock', 'talent show']",,,,,,,,,,,,,,,David Cook,['David Cook'],Hello,8238
1141,"['idol', 'neo mellow', 'pop rock', 'talent show']",,,,,,,,,,,,,,,David Cook,['David Cook'],The Music Of The Night,8239
1142,"['idol', 'neo mellow', 'pop rock', 'talent show']",,,,,,,,,,,,,,,David Cook,['David Cook'],Eleanor Rigby,8240
1143,"['idol', 'neo mellow', 'pop rock', 'talent show']",,,,,,,,,,,,,,,David Cook,['David Cook'],I'm Alive,8242
1144,"['contemporary country', 'country', 'country dawn', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']",,,,,,,,,,,,,,,Carrie Underwood,['Carrie Underwood'],All-American Girl,8247
1145,[],,,,,,,,,,,,,,,C-Side,"['C-Side', 'Keyshia Cole']",Boyfriend/Girlfriend,8250
1146,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",,,,,,,,,,,,,,,Colbie Caillat,['Colbie Caillat'],Dreams Collide,8266
1147,,,,,,,,,,,,,,,,Ashlee Simpson,"['Ashlee Simpson', 'Tom Higgenson']",Little Miss Obsessive,8272
1148,,,,,,,,,,,,,,,,Soulja Boy Tell'em,"[""Soulja Boy Tell'em"", 'Arab']",YAHHH!,8273
1149,"['bronx hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap']",,,,,,,,,,,,,,,Fat Joe,"['Fat Joe', 'J. Holiday']",I Won't Tell,8274
1150,,269.506,False,0.8469999999999999,0.5759999999999998,0.0,-9.199,1.0,0.0359,0.0922,0.00331,0.0373,0.882,128.992,40.0,Kenny Chesney Duet,"['Kenny Chesney Duet', 'George Strait']",Shiftwork,8281
1151,"['contemporary country', 'country', 'country dawn', 'dance pop', 'oklahoma country', 'pop', 'post-teen pop']",,,,,,,,,,,,,,,Carrie Underwood,['Carrie Underwood'],Praying For Time,8283
1152,,,,,,,,,,,,,,,,American Idol Top 8,['American Idol Top 8'],Shout To The Lord,8284
1153,"['europop', 'folk', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'soft rock']",,,,,,,,,,,,,,,Annie Lennox,['Annie Lennox'],Many Rivers To Cross,8287
